Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
5558000,1.3446945,9.849214,None,None,None,1.0
5559000,1.3905065,9.898274,4853.0,None,None,1.0
5560000,1.3347298,9.48562,3860.0,484.4000701904297,484.4000701904297,1.0
5561000,1.3035032,7.517879,3216.75,314.1250457763672,314.1250457763672,1.0
5562000,1.2948737,8.311811,1105.0,260.4700393676758,260.4700393676758,1.0
5563000,1.2896972,9.934617,None,None,None,1.0
5564000,1.307679,9.885713,None,None,None,1.0
5565000,1.2845705,9.876585,3967.0,None,None,1.0
5566000,1.2197912,9.326467,None,395.800048828125,395.800048828125,1.0
5567000,1.2947888,9.891976,None,None,None,1.0
5568000,1.3309692,9.843084,None,None,None,1.0
5569000,1.3432691,9.55109,3883.0,387.35005617141724,387.35005617141724,1.0
5570000,1.2503465,9.928148,None,None,None,1.0
5571000,1.2752433,9.928194,None,None,None,1.0
5572000,1.2171899,9.909879,None,None,None,1.0
5573000,1.2870635,9.916195,None,None,None,1.0
5574000,1.3236026,9.937294,None,None,None,1.0
5575000,1.2573509,9.850635,3647.0,None,None,1.0
5576000,1.2740872,9.222238,None,363.78004455566406,363.78004455566406,1.0
5577000,1.2734699,9.8841915,None,None,None,1.0
5578000,1.2621248,9.825728,None,None,None,1.0
5579000,1.275717,9.898114,None,None,None,1.0
5580000,1.3123548,9.9503145,None,None,None,1.0
5581000,1.2946908,9.903541,None,None,None,1.0
5582000,1.2667769,9.934762,None,None,None,1.0
5583000,1.2692186,9.93023,None,None,None,1.0
5584000,1.29519,9.916674,None,None,None,1.0
5585000,1.299684,9.94418,None,None,None,1.0
5586000,1.3107679,9.760421,None,None,None,1.0
5587000,1.2651652,9.879268,None,None,None,1.0
5588000,1.2887272,9.496008,4497.0,None,None,1.0
5589000,1.3345596,8.905364,None,448.7200622558594,448.7200622558594,1.0
5590000,1.2895594,9.91743,4349.0,None,None,1.0
5591000,1.3137888,9.703247,None,433.98006439208984,433.98006439208984,1.0
5592000,1.301281,9.963275,None,None,None,1.0
5593000,1.184445,9.961594,None,None,None,1.0
5594000,1.2253813,9.954703,None,None,None,1.0
5595000,1.2626069,9.967664,None,None,None,1.0
5596000,1.3413796,9.928156,None,None,None,1.0
5597000,1.285977,9.911784,None,None,None,1.0
5598000,1.2048849,9.950537,None,None,None,1.0
5599000,1.2237921,9.782981,None,None,None,1.0
5600000,1.2539752,9.794927,None,None,None,1.0
5601000,1.2273539,9.202925,3328.0,331.8200454711914,331.8200454711914,1.0
5602000,1.2383448,9.873647,None,None,None,1.0
5603000,1.2563299,9.927097,None,None,None,1.0
5604000,1.1622111,9.928703,None,None,None,1.0
5605000,1.2464864,9.984142,None,None,None,1.0
5606000,1.1898094,9.947534,None,None,None,1.0
5607000,1.2097762,9.935597,None,None,None,1.0
5608000,1.2518936,9.948011,None,None,None,1.0
5609000,1.3247359,9.921185,4449.0,None,None,1.0
5610000,1.2886024,8.652047,None,443.98006439208984,443.98006439208984,1.0
5611000,1.2157738,9.963453,None,None,None,1.0
5612000,1.2469143,9.977224,None,None,None,1.0
5613000,1.2503508,9.630049,3391.0,338.18004608154297,338.18004608154297,1.0
5614000,1.2241707,9.968871,3431.0,None,None,1.0
5615000,1.2398292,8.817912,None,342.2000503540039,342.2000503540039,1.0
5616000,1.2485979,9.952731,None,None,None,1.0
5617000,1.2319663,9.8426485,None,None,None,1.0
5618000,1.2653738,9.783422,None,None,None,1.0
5619000,1.2422221,9.901961,None,None,None,1.0
5620000,1.1843429,9.942396,None,None,None,1.0
5621000,1.1723999,9.912715,None,None,None,1.0
5622000,1.2480743,9.910143,None,None,None,1.0
5623000,1.211186,9.912752,None,None,None,1.0
5624000,1.291083,9.931344,None,None,None,1.0
5625000,1.2170956,9.943157,None,None,None,1.0
5626000,1.2936983,8.930021,3323.0,331.4000473022461,331.4000473022461,1.0
5627000,1.2448875,9.073288,3199.6666666666665,331.60004806518555,331.60004806518555,1.0
5628000,1.2830335,9.93023,None,None,None,1.0
5629000,1.303453,9.896112,None,None,None,1.0
5630000,1.1978464,9.921299,None,None,None,1.0
5631000,1.2492307,9.9196825,None,None,None,1.0
5632000,1.1203634,9.20485,None,312.80004119873047,312.80004119873047,1.0
5633000,1.1636251,9.9051895,None,None,None,1.0
5634000,1.190232,9.924723,None,None,None,1.0
5635000,1.220718,9.887254,None,None,None,1.0
5636000,1.2289371,9.892007,None,None,None,1.0
5637000,1.1572939,9.943556,None,None,None,1.0
5638000,1.1677355,9.954057,None,None,None,1.0
5639000,1.217556,9.945467,4320.0,None,None,1.0
5640000,1.2384905,9.992974,None,None,None,1.0
5641000,1.1882731,9.978385,None,None,None,1.0
5642000,1.2586373,9.241776,None,431.100061416626,431.100061416626,1.0
5643000,1.2260712,9.882635,None,None,None,1.0
5644000,1.2240105,9.920113,None,None,None,1.0
5645000,1.1700072,9.821767,None,None,None,1.0
5646000,1.1586258,9.982154,None,None,None,1.0
5647000,1.2242832,9.963418,None,None,None,1.0
5648000,1.2177093,7.241779,3062.0,305.26004457473755,305.26004457473755,1.0
5649000,1.289845,9.857571,None,None,None,1.0
5650000,1.231524,8.833315,3311.0,330.1600456237793,330.1600456237793,1.0
5651000,1.2021435,9.8385935,None,None,None,1.0
5652000,1.2470562,9.954383,None,None,None,1.0
5653000,1.3134633,9.932825,3641.0,None,None,1.0
5654000,1.2534254,9.28657,None,363.1400451660156,363.1400451660156,1.0
5655000,1.2259998,9.923561,3540.0,None,None,1.0
5656000,1.1814544,9.002934,None,353.1000442504883,353.1000442504883,1.0
5657000,1.2972008,9.915592,None,None,None,1.0
5658000,1.2194953,9.887352,None,None,None,1.0
5659000,1.2881519,9.92146,None,None,None,1.0
5660000,1.2472757,9.652275,None,None,None,1.0
5661000,1.2393134,9.951711,None,None,None,1.0
5662000,1.3129741,9.922174,None,None,None,1.0
5663000,1.2499192,9.961045,None,None,None,1.0
5664000,1.2498296,9.951707,3270.0,None,None,1.0
5665000,1.2798966,9.795893,None,None,None,1.0
5666000,1.2779561,9.495321,3223.0,358.4200439453125,358.4200439453125,1.0
5667000,1.277188,9.921625,None,None,None,1.0
5668000,1.2229989,9.3879385,None,293.6600341796875,293.6600341796875,1.0
5669000,1.191331,9.854785,None,None,None,1.0
5670000,1.1824383,9.953466,None,None,None,1.0
5671000,1.2018265,9.939729,None,None,None,1.0
5672000,1.244406,8.707364,None,321.32004737854004,321.32004737854004,1.0
5673000,1.2357234,9.885408,3542.0,None,None,1.0
5674000,1.2225337,8.702297,None,353.2600440979004,353.2600440979004,1.0
5675000,1.2410425,9.928402,None,None,None,1.0
5676000,1.2404268,9.668184,3416.0,340.6200485229492,340.6200485229492,1.0
5677000,1.2651246,9.916094,None,None,None,1.0
5678000,1.2265003,9.899041,None,None,None,1.0
5679000,1.2147001,9.910129,None,None,None,1.0
5680000,1.2720307,9.858395,None,None,None,1.0
5681000,1.2087376,9.939394,3273.0,None,None,1.0
5682000,1.241538,8.077995,None,326.4000434875488,326.4000434875488,1.0
5683000,1.2303028,7.3614287,4076.0,406.6200604438782,406.6200604438782,1.0
5684000,1.2480669,9.835652,None,None,None,1.0
5685000,1.1753929,9.644674,3698.5,374.300048828125,374.300048828125,1.0
5686000,1.1288261,9.27158,None,363.60004806518555,363.60004806518555,1.0
5687000,1.2500348,9.930396,3648.0,None,None,1.0
5688000,1.2837048,9.161128,None,363.9000473022461,363.9000473022461,1.0
5689000,1.2539277,9.919764,3755.0,None,None,1.0
5690000,1.2482024,9.062257,None,374.5800476074219,374.5800476074219,1.0
5691000,1.2545828,9.849546,None,None,None,1.0
5692000,1.2776295,9.61837,3745.0,373.56005096435547,373.56005096435547,1.0
5693000,1.2766422,9.946437,3862.0,None,None,1.0
5694000,1.2747147,9.26901,3646.0,385.2800521850586,385.2800521850586,1.0
5695000,1.2691458,8.744718,None,363.68004608154297,363.68004608154297,1.0
5696000,1.239906,9.871675,None,None,None,1.0
5697000,1.3565152,9.8764515,None,None,None,1.0
5698000,1.311981,9.846692,None,None,None,1.0
5699000,1.2808424,9.926696,None,None,None,1.0
5700000,1.2264401,9.567029,None,None,None,1.0
5701000,1.2587982,5.5841274,4017.0,400.80006098747253,400.80006098747253,1.0
5702000,1.255318,9.886912,None,None,None,1.0
5703000,1.3041252,9.911575,None,None,None,1.0
5704000,1.2732525,9.97307,None,None,None,1.0
5705000,1.311501,9.934678,None,None,None,1.0
5706000,1.2818038,9.783248,None,None,None,1.0
5707000,1.2956061,9.921601,3872.0,None,None,1.0
5708000,1.2610132,9.674525,None,None,None,1.0
5709000,1.298541,9.707337,None,386.22005462646484,386.22005462646484,1.0
5710000,1.2463162,9.9055395,None,None,None,1.0
5711000,1.2130966,9.766,None,None,None,1.0
5712000,1.3238307,6.706358,3060.0,305.0800447463989,305.0800447463989,1.0
5713000,1.26543,9.025661,4231.0,422.2000617980957,422.2000617980957,1.0
5714000,1.2762287,9.56385,None,None,None,1.0
5715000,1.2650158,9.282114,4395.0,438.5200653076172,438.5200653076172,1.0
5716000,1.2110169,9.9493475,None,None,None,1.0
5717000,1.2509303,9.953648,None,None,None,1.0
5718000,1.3101037,9.515265,None,None,None,1.0
5719000,1.3377936,9.794297,2525.0,None,None,1.0
5720000,1.2600265,7.4585924,None,251.60003280639648,251.60003280639648,1.0
5721000,1.3084859,9.963778,None,None,None,1.0
5722000,1.2775731,9.904834,None,None,None,1.0
5723000,1.2697825,9.415798,4501.0,449.1800651550293,449.1800651550293,1.0
5724000,1.2540574,9.953223,None,None,None,1.0
5725000,1.266309,9.950832,3648.0,None,None,1.0
5726000,1.315071,9.947295,None,None,None,1.0
5727000,1.2654248,9.053777,None,363.8800468444824,363.8800468444824,1.0
5728000,1.2914968,9.886027,3805.0,None,None,1.0
5729000,1.3299811,9.076799,2687.0,379.6000518798828,379.6000518798828,1.0
5730000,1.3305275,8.875609,None,267.80003356933594,267.80003356933594,1.0
5731000,1.2238344,9.195867,3383.0,337.3200454711914,337.3200454711914,1.0
5732000,1.2775018,9.948739,None,None,None,1.0
5733000,1.252425,9.864689,None,None,None,1.0
5734000,1.284222,9.946736,None,None,None,1.0
5735000,1.2365545,9.939746,None,None,None,1.0
5736000,1.2239891,9.870255,None,None,None,1.0
5737000,1.2926563,9.889789,None,None,None,1.0
5738000,1.2220751,9.947943,4553.0,None,None,1.0
5739000,1.1329613,9.528645,None,454.4000587463379,454.4000587463379,1.0
5740000,1.114333,9.947578,None,None,None,1.0
5741000,1.2078782,9.976604,None,None,None,1.0
5742000,1.2247806,9.980093,None,None,None,1.0
5743000,1.2118397,9.9372835,None,None,None,1.0
5744000,1.2472732,9.971799,None,None,None,1.0
5745000,1.1584991,9.971917,None,None,None,1.0
5746000,1.1890782,9.847131,3805.0,None,None,1.0
5747000,1.2309314,9.134075,None,379.6000518798828,379.6000518798828,1.0
5748000,1.2243278,9.968832,3755.0,None,None,1.0
5749000,1.1993104,9.053415,3431.0,358.3800506591797,358.3800506591797,1.0
5750000,1.2423776,9.961982,None,None,None,1.0
5751000,1.1875352,9.923501,None,None,None,1.0
5752000,1.2143254,9.823436,None,None,None,1.0
5753000,1.2129937,9.971437,None,None,None,1.0
5754000,1.2209967,9.895594,None,None,None,1.0
5755000,1.2720474,9.978117,None,None,None,1.0
5756000,1.3128947,9.946486,None,None,None,1.0
5757000,1.2593884,9.924781,None,None,None,1.0
5758000,1.2382356,9.960594,None,None,None,1.0
5759000,1.2333608,9.970633,None,None,None,1.0
5760000,1.2074834,9.9314995,None,None,None,1.0
5761000,1.256638,9.944237,None,None,None,1.0
5762000,1.2882799,9.9449625,3167.0,None,None,1.0
5763000,1.1990043,6.9709263,None,315.720046043396,315.720046043396,1.0
5764000,1.1025808,9.958111,None,None,None,1.0
5765000,1.1255572,9.951349,None,None,None,1.0
5766000,1.168295,9.930868,None,None,None,1.0
5767000,1.1668677,9.967945,None,None,None,1.0
5768000,1.1958673,9.928891,None,None,None,1.0
5769000,1.1496699,9.880796,None,None,None,1.0
5770000,1.1763179,9.966649,None,None,None,1.0
5771000,1.1628928,9.96839,2900.0,None,None,1.0
5772000,1.1573665,9.029616,None,289.10003662109375,289.10003662109375,1.0
5773000,1.0209657,9.932114,None,None,None,1.0
5774000,1.1439881,9.968052,None,None,None,1.0
5775000,1.1108366,9.673722,None,None,None,1.0
5776000,1.1565005,9.947072,None,None,None,1.0
5777000,1.288151,9.563545,None,None,None,1.0
5778000,1.2237744,9.9404125,None,None,None,1.0
5779000,1.1886588,9.455536,3423.0,341.370050907135,341.370050907135,1.0
5780000,1.1174926,9.944888,None,None,None,1.0
5781000,1.2197353,9.971445,None,None,None,1.0
5782000,1.1696243,4.8458457,4021.0,401.1800608634949,401.1800608634949,1.0
5783000,1.1180216,9.865887,None,None,None,1.0
5784000,1.2140379,9.962916,None,None,None,1.0
5785000,1.2376336,9.972209,None,None,None,1.0
5786000,1.151833,9.964775,3861.0,None,None,1.0
5787000,1.2019378,9.515605,None,385.16004943847656,385.16004943847656,1.0
5788000,1.1909394,9.9613085,3644.0,None,None,1.0
5789000,1.256043,9.948901,None,None,None,1.0
5790000,1.2454408,9.229834,None,363.5000457763672,363.5000457763672,1.0
5791000,1.2919221,9.966615,None,None,None,1.0
5792000,1.229123,9.897887,None,None,None,1.0
5793000,1.2242193,9.90005,None,None,None,1.0
5794000,1.0997628,9.934718,None,None,None,1.0
5795000,1.0429182,9.833918,None,None,None,1.0
5796000,1.1245369,9.683918,3807.0,None,None,1.0
5797000,1.1949956,8.844602,None,379.800048828125,379.800048828125,1.0
5798000,1.1880251,9.943453,None,None,None,1.0
5799000,1.1064513,9.941023,None,None,None,1.0
5800000,1.1822717,9.901913,3519.0,350.92004776000977,350.92004776000977,1.0
5801000,1.1572664,9.934885,None,None,None,1.0
5802000,1.2420335,9.915467,None,None,None,1.0
5803000,1.2094434,9.937995,None,None,None,1.0
5804000,1.1360841,9.850528,None,None,None,1.0
5805000,1.1639967,9.84601,None,None,None,1.0
5806000,1.103995,9.87235,None,None,None,1.0
5807000,1.0953157,9.966875,None,None,None,1.0
5808000,0.9882844,9.831327,None,None,None,1.0
5809000,1.1292932,9.910165,None,None,None,1.0
5810000,1.1783378,9.825421,None,None,None,1.0
5811000,1.1331453,9.946548,None,None,None,1.0
5812000,1.1629236,9.92837,None,None,None,1.0
5813000,1.1693602,8.251588,4127.0,411.7200622558594,411.7200622558594,1.0
5814000,1.1704302,9.958625,None,None,None,1.0
5815000,1.1989615,9.826823,None,None,None,1.0
5816000,1.2069459,9.915049,4701.0,None,None,1.0
5817000,1.2092366,8.702856,None,469.1200637817383,469.1200637817383,1.0
5818000,1.1882526,9.892904,None,None,None,1.0
5819000,1.0825177,9.934001,None,None,None,1.0
5820000,1.1685991,9.787972,None,None,None,1.0
5821000,1.2270415,9.919041,None,None,None,1.0
5822000,1.2250388,9.931281,None,None,None,1.0
5823000,1.187703,8.522793,4019.5,417.0200614929199,417.0200614929199,1.0
5824000,1.2148638,8.829731,4446.0,385.0000534057617,385.0000534057617,1.0
5825000,1.308075,8.763591,None,443.70006561279297,443.70006561279297,1.0
5826000,1.1303953,9.924736,None,None,None,1.0
5827000,1.2265877,9.818456,None,None,None,1.0
5828000,1.1203197,9.949368,None,None,None,1.0
5829000,1.0779288,9.845209,None,None,None,1.0
5830000,1.0735757,9.812035,None,None,None,1.0
5831000,0.99568725,9.857612,None,None,None,1.0
5832000,1.1067836,9.912548,None,None,None,1.0
5833000,1.1262045,9.947329,None,None,None,1.0
5834000,1.1610357,9.814606,None,None,None,1.0
5835000,1.1735328,9.880006,None,None,None,1.0
5836000,1.144587,9.90072,None,None,None,1.0
5837000,1.2074897,9.782038,3779.0,376.92005157470703,376.92005157470703,1.0
5838000,1.1372114,9.873437,3967.0,None,None,1.0
5839000,1.1655709,9.934026,None,None,None,1.0
5840000,1.229688,9.315076,None,395.800048828125,395.800048828125,1.0
5841000,1.1123657,9.9110155,3649.0,None,None,1.0
5842000,1.1997749,9.2517805,None,363.9800453186035,363.9800453186035,1.0
5843000,1.182448,9.217311,3991.5,438.5000648498535,438.5000648498535,1.0
5844000,1.2041999,8.581093,3887.0,395.4600524902344,395.4600524902344,1.0
5845000,1.1833929,9.797114,None,342.5400505065918,342.5400505065918,1.0
5846000,1.2119554,9.672103,4519.0,450.98006439208984,450.98006439208984,1.0
5847000,1.2824734,9.622839,4499.0,None,None,1.0
5848000,1.2787058,8.996166,None,448.9200630187988,448.9200630187988,1.0
5849000,1.1854881,9.6111555,4099.0,None,None,1.0
5850000,1.2459165,8.914455,None,408.9200630187988,408.9200630187988,1.0
5851000,1.2104793,6.848584,3299.0,310.4000473022461,310.4000473022461,1.0
5852000,1.2105953,9.839019,None,None,None,1.0
5853000,1.2033205,9.364875,None,347.6000518798828,347.6000518798828,1.0
5854000,1.1886038,9.825581,None,None,None,1.0
5855000,1.2547693,9.840397,None,None,None,1.0
5856000,1.239452,9.621281,3806.0,None,None,1.0
5857000,1.2636598,9.057007,3860.0,379.6200485229492,379.6200485229492,1.0
5858000,1.1889402,9.20896,4495.0,385.0200500488281,385.0200500488281,1.0
5859000,1.2429471,8.860725,None,448.54006576538086,448.54006576538086,1.0
5860000,1.1991765,9.520567,3637.0,362.76004791259766,362.76004791259766,1.0
5861000,1.2376839,9.851754,None,None,None,1.0
5862000,1.2257448,9.861138,None,None,None,1.0
5863000,1.200054,9.854289,None,None,None,1.0
5864000,1.2476197,9.881619,None,None,None,1.0
5865000,1.265833,9.864037,None,None,None,1.0
5866000,1.2027707,9.890221,None,None,None,1.0
5867000,1.2158788,9.895059,None,None,None,1.0
5868000,1.1113284,9.719167,None,None,None,1.0
5869000,1.1622914,9.872184,None,None,None,1.0
5870000,1.2295067,9.889788,None,None,None,1.0
5871000,1.2107683,9.8800955,4606.0,None,None,1.0
5872000,1.1950308,8.955596,None,459.6400604248047,459.6400604248047,1.0
5873000,1.2513177,9.888815,None,None,None,1.0
5874000,1.1531184,9.747715,None,None,None,1.0
5875000,1.2082305,9.837775,None,None,None,1.0
5876000,1.2031987,9.901329,3593.0,None,None,1.0
5877000,1.3145199,9.945322,None,None,None,1.0
5878000,1.3277721,9.956935,None,None,None,1.0
5879000,1.2891968,9.549902,None,358.4000434875488,358.4000434875488,1.0
5880000,1.2260557,9.840983,None,None,None,1.0
5881000,1.2499223,9.849694,4395.0,None,None,1.0
5882000,1.1365986,8.746461,2363.0,337.0000476837158,337.0000476837158,1.0
5883000,1.2115647,9.946878,None,None,None,1.0
5884000,1.1840692,9.956418,None,None,None,1.0
5885000,1.230212,9.9236,None,None,None,1.0
5886000,1.2072585,9.941999,None,None,None,1.0
5887000,1.2972188,9.929087,None,None,None,1.0
5888000,1.2255496,9.896288,3860.0,None,None,1.0
5889000,1.2894342,9.920974,None,None,None,1.0
5890000,1.266314,9.178749,None,385.1000518798828,385.1000518798828,1.0
5891000,1.1785092,9.912639,None,None,None,1.0
5892000,1.2207102,9.825104,3648.0,None,None,1.0
5893000,1.1951087,8.881188,4499.0,406.41005516052246,406.41005516052246,1.0
5894000,1.2226195,9.448871,None,None,None,1.0
5895000,1.3176249,9.91553,None,None,None,1.0
5896000,1.2457304,5.590686,4021.0,401.1800608634949,401.1800608634949,1.0
5897000,1.2339858,9.925844,None,None,None,1.0
